logPrice,logBedroom,bathrooms,floors,waterfront,view,condition,condition_1,condition_2,condition_3,condition_4,condition_5,grade,gradeSquare,gradeCube,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,grade_13,basement,renovated,yr_built,sqft_living15,logSqftLot15
12.845291484,1.3862943611,1.5,1.5,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1920,1470,8.6884538009
12.955127458,1.3862943611,1.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1941,1460,8.8401458779
12.936033799,1.3862943611,1,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1927,1220,8.6161331393
13.204864599,0.6931471806,1,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1910,1370,8.4553177877
12.379815847,1.0986122887,1.75,1,0,0,5,0,0,0,0,1,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1960,1010,8.8975455987
12.994530006,1.3862943611,2.75,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1962,2240,9.185022564
13.25689427,1.0986122887,2.25,1.5,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1920,1180,8.2940496401
12.886641044,1.3862943611,2.75,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1961,1970,10.855840168
13.444446877,1.0986122887,2,1,0,3,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1954,2590,8.8801682479
13.623138665,1.6094379124,3,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,2011,3070,9.0509928787
12.855790268,1.0986122887,1.5,1.5,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1910,1350,9.6057551442
12.676076275,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1954,1460,8.4113881325
12.524526377,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1993,1810,8.8283476201
13.9552725,0.6931471806,2.25,1.5,0,4,5,0,0,0,0,1,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,1937,2790,9.1377696791
13.028052698,1.0986122887,1.75,1,0,0,5,0,0,0,0,1,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1959,2220,9.8976706672
12.873902018,1.3862943611,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1950,1360,8.4846699997
12.611537754,1.0986122887,2.25,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1985,2090,9.0851172272
13.522882943,1.0986122887,1.75,1,0,2,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,1964,2060,9.0025779227
13.171153542,1.0986122887,2.5,1.5,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1972,1790,8.8579419848
13.25339164,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1977,1610,8.8974088653
13.864300722,1.0986122887,1,1,0,0,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1947,2000,10.701692703
13.458764183,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,2003,2470,8.3202045976
12.706847933,1.3862943611,2,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,1,1967,1670,9.1160296925
13.193753373,1.3862943611,1.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1967,2230,8.9921843622
13.384727642,1.3862943611,2,1.5,0,1,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1910,2450,8.6995147482
12.721885811,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1953,1750,9.5104449644
12.765688433,1.0986122887,1.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1965,1560,9.9398676966
12.79385931,1.7917594692,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1969,2110,9.0448759322
13.448063517,1.7917594692,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1969,2110,9.0448759322
12.959844448,1.3862943611,1.5,1.5,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1946,1410,8.7290735505
12.971540488,1.0986122887,2.75,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1994,1020,8.9146261278
12.542544882,1.0986122887,2.25,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1974,2070,8.8956296271
12.278393307,1.0986122887,2,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1986,1390,7.6265702063
12.631340381,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1984,2080,8.9976420785
12.611204365,1.0986122887,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1979,1780,9.0587031973
13.963930563,1.0986122887,2.75,2,0,4,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,1939,3370,8.6125033712
13.972514307,1.0986122887,2.5,2,0,3,5,0,0,0,0,1,9,81,729,0,0,0,0,0,1,0,0,0,0,1,1,1942,2320,8.5171931914
13.759997848,1.3862943611,3,1,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,1989,2760,9.2121387539
13.017002862,0.6931471806,1,1,0,2,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1924,1630,8.303999971
12.10071213,1.0986122887,1,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1961,1160,8.6125033712
13.468785945,1.6094379124,4.5,2,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1926,1290,9.3959897189
13.04332017,1.6094379124,1.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1966,1560,9.0106691768
12.341477283,1.3862943611,1.5,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1920,1770,9.1215091583
12.923912439,1.6094379124,2.75,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,2006,2910,8.5171931914
12.419165861,1.0986122887,2.25,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1998,1710,8.7511579814
12.205822614,1.0986122887,1.5,1.5,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1958,1370,9.1986725671
12.524526377,1.0986122887,2,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1967,1590,8.9522171018
12.449018824,1.0986122887,2,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1984,1350,8.9677591268
12.464583341,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,2012,1430,8.2340342077
13.451667125,1.0986122887,3.5,2,0,2,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,2008,2450,8.339739766
13.514405465,1.0986122887,1.5,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1910,1570,8.2084917517
13.384727642,1.0986122887,2.5,1.5,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1931,950,8.7609233763
13.224919966,0.6931471806,2,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2004,1670,8.4118326758
12.899219826,1.0986122887,2.5,1.5,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,1,1946,2580,11.158120201
13.180520959,1.0986122887,2,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1961,2020,9.1819408975
12.644327576,1.0986122887,1,1.5,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1903,1330,8.5277374053
13.503236568,1.0986122887,3,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,2006,2880,8.5115774526
13.127352909,0.6931471806,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1946,1830,8.465899897
13.31628407,1.0986122887,2,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1921,1400,8.3138522674
13.279367126,1.3862943611,2.5,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1975,2360,9.5381321854
12.660327918,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1993,1880,8.853665428
12.683858415,1.0986122887,2,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1989,2100,9.6225162458
13.901688254,1.6094379124,2.25,1,0,0,4,0,0,0,1,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,1,0,1976,2760,9.5415846811
12.367340793,0.6931471806,1,1,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1903,1960,8.8784974037
12.936033799,0,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1900,1270,8.0063675677
12.976180867,1.0986122887,2.75,1,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,1,0,1982,1520,9.5618419571
14.054527458,1.6094379124,3.25,2,0,2,3,0,0,1,0,0,12,144,1728,0,0,0,0,0,0,0,0,1,0,1,0,1990,4410,10.996701966
13.424687727,1.0986122887,1.75,1,0,3,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1961,2440,8.5273415225
12.945626199,0.6931471806,1,1,0,0,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1943,1030,8.6683680192
13.384727642,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1998,2880,10.394763317
13.710150042,1.3862943611,2.5,2,0,0,5,0,0,0,0,1,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1935,2020,8.3829758493
12.706847933,1.6094379124,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1981,2170,9.1503780308
13.142166005,1.0986122887,1.75,1,0,4,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1982,1230,9.6093849123
14.346138809,1.0986122887,2.75,2,1,4,4,0,0,0,1,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,1974,3120,9.6030579073
13.10216067,1.0986122887,2.25,1,0,4,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1989,3050,9.058121159
14.801327352,1.6094379124,3,2,0,0,4,0,0,0,1,0,11,121,1331,0,0,0,0,0,0,0,1,0,0,0,0,1985,3620,10.013462406
13.060381585,1.3862943611,2.75,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1997,2530,9.5507334833
13.26212532,1.0986122887,1,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1928,1240,7.7832240163
13.384727642,1.6094379124,2.25,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1957,1950,9.2458040363
12.345856327,0.6931471806,1,1,0,0,2,0,1,0,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1951,1770,8.5171931914
13.005829561,1.0986122887,3,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2010,2150,9.5952625789
13.567049199,1.3862943611,3.25,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,1991,1730,9.3737339189
12.388185847,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1986,1640,9.123365358
12.721885811,1.0986122887,1.5,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1957,1190,8.6995147482
13.324487561,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1989,2010,8.9836906813
13.161584091,1.3862943611,2.5,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1974,2330,8.8447688275
13.248996028,1.3862943611,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1950,1510,8.4338115825
13.021437459,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1922,1260,8.9263846813
12.945626199,1.0986122887,2.25,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1990,2260,9.9401569369
12.873902018,0.6931471806,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1909,2160,8.0455882808
13.19747085,1.9459101491,2.25,2,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1961,2070,8.9758830608
13.322852238,1.0986122887,1,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1922,1850,8.5171931914
13.541073712,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,2004,3000,11.739678494
14.334304351,1.0986122887,2.5,2,1,4,4,0,0,0,1,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,1,1939,2990,9.4806728061
13.635187004,1.0986122887,2.25,2,0,0,4,0,0,0,1,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1964,3280,10.833483931
13.199324419,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1998,2420,8.6685399439
12.594730635,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1999,1850,8.5177930115
12.429216197,0.6931471806,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,2005,1370,8.1803208748
13.707925347,1.0986122887,2.25,1,0,3,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,1977,2650,9.4651376171
13.25339164,1.6094379124,1.75,1.5,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1969,1900,9.185022564
13.071070083,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1997,2530,9.6414082475
12.847926532,1.0986122887,2.5,2,1,4,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,1,0,1984,2060,9.7592129434
13.579788224,1.3862943611,2.5,2,0,0,4,0,0,0,1,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1987,2420,8.9980131131
13.337474757,0.6931471806,2.25,2,0,2,4,0,0,0,1,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1985,2090,8.6592134514
12.599802497,1.0986122887,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1948,1380,8.8734680553
12.504323669,0.6931471806,1,1,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,1,0,1943,1100,8.5171931914
13.161584091,1.6094379124,1.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1961,1720,8.9016389323
12.343658308,0,1,1,0,2,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1948,1890,9.3725442519
13.514405465,1.3862943611,2.5,1,0,2,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1961,2510,8.9226582995
13.142166005,1.3862943611,2,1.5,0,3,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1911,1760,8.4580799269
14.077874822,1.6094379124,2.25,1,0,3,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1956,3380,9.1197589937
13.42246797,1.3862943611,2,1.5,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1940,1800,8.4863215277
13.017002862,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,1989,2910,9.9058846771
12.40901349,1.3862943611,2.25,2,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1963,2060,9.1891167355
12.751154758,1.0986122887,1,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1972,1440,8.9024555922
14.483339931,1.3862943611,4,2,0,0,3,0,0,1,0,0,11,121,1331,0,0,0,0,0,0,0,1,0,0,1,0,2001,2800,9.3272341234
14.220975666,1.0986122887,1.5,1,0,0,1,1,0,0,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1955,2850,9.6907274066
12.357088417,1.0986122887,1.75,2,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1976,2140,9.3304318522
13.304684934,1.3862943611,1.75,1,0,0,5,0,0,0,0,1,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1977,2080,8.9489756078
12.384218831,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1994,1360,8.8607828958
14.594835435,1.7917594692,2.75,2,0,3,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,1,0,1931,2950,8.5754620995
12.765688433,1.0986122887,1,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1953,1310,9.04829192
12.847926532,1.0986122887,1.5,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1968,1690,8.947546015
13.144516182,1.3862943611,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1927,1680,8.6743678658
12.765688433,1.0986122887,3.25,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,2002,1650,7.3085427975
12.877140359,1.0986122887,2,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2002,1350,8.2687318321
14.159100262,1.3862943611,2.25,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1979,2890,9.7366652592
12.663497493,1.3862943611,1.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1974,2000,10.740150491
13.652991628,1.0986122887,2.25,1.5,0,0,5,0,0,0,0,1,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1911,1950,8.1886891244
12.25486281,1.0986122887,1,1,0,0,3,0,0,1,0,0,5,25,125,0,1,0,0,0,0,0,0,0,0,0,0,1900,2070,8.881836305
12.691580461,1.3862943611,2.5,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1975,1860,8.9424609268
12.693117741,1.0986122887,1.5,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1959,1290,9.0008531471
13.423948355,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2003,2790,8.5882106787
13.732128949,1.0986122887,3.25,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,2003,3660,11.582012999
14.151982795,1.0986122887,2.75,1,1,4,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,1,1947,2980,9.8406542434
12.498742259,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1980,1790,8.9461143756
13.337474757,1.3862943611,2.25,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1967,2070,9.3024636609
12.923912439,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1966,1840,8.5171931914
13.989463865,1.3862943611,3,1.5,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1914,2240,8.3546742619
13.481610012,1.0986122887,2.25,1,0,0,4,0,0,0,1,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1984,2130,8.8927487691
12.323855681,0.6931471806,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,1,1940,2020,11.625798689
13.369223455,1.3862943611,2.75,2,0,3,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,1986,2830,9.2183085416
12.832011076,0.6931471806,1,1,0,1,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,1,0,1920,1220,8.6482214538
12.936033799,1.3862943611,2,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1950,1780,9.0082241879
13.292106152,1.3862943611,2.5,1,0,0,5,0,0,0,0,1,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1993,2920,10.627188186
13.049792685,1.3862943611,2.5,2,0,0,4,0,0,0,1,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1989,2910,10.58185099
12.449014903,1.0986122887,1,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1976,1580,8.9306264692
13.038981768,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2001,2250,10.609328821
13.136266283,1.3862943611,2.25,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,2005,1510,7.2078598714
12.70381303,1.0986122887,1.75,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1977,1880,8.881836305
13.720100373,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,1986,2830,9.3282122926
13.116345305,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1995,1860,8.794824928
12.751299696,1.0986122887,1,1.5,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1904,1330,8.4316353031
12.655554639,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1974,2120,8.9024555922
13.721199878,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1990,2870,8.8887567478
12.464583341,1.0986122887,1,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1957,1370,9.0234082026
13.9552725,1.3862943611,2.5,1,0,1,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1951,2430,8.8137358923
13.228523573,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1994,2710,10.475596405
13.698976742,1.7917594692,3.75,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1969,1570,7.6534949097
12.594730635,1.3862943611,2,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1975,1710,8.8917866359
13.062613373,0.6931471806,1.75,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1924,1800,8.7667059978
13.221303325,1.0986122887,2.5,1,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1978,2730,9.2002900361
13.764217264,1.3862943611,3.25,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,2003,2790,8.8737481282
12.224403602,1.0986122887,2,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1983,1550,8.942068693
13.672563549,1.3862943611,3.5,2,0,2,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,2001,1470,8.4250779025
12.206072646,1.0986122887,2,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1995,1540,8.9871968207
11.849397702,1.0986122887,1.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1966,1270,7.5218592522
12.821258285,1.6094379124,2.5,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1973,2140,9.1686846967
13.217673557,0.6931471806,0.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1909,1700,8.4763711969
13.142166005,1.3862943611,1.5,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1961,1490,9.0825070005
12.768541502,1.0986122887,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1960,1670,9.146335042
12.25486281,1.0986122887,1,1,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1942,1100,9.084777149
13.01700064,1.3862943611,1.75,1.5,0,2,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1938,2170,9.4281899348
12.506177238,1.0986122887,1,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1974,2020,10.711435549
13.24458101,1.6094379124,3,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,2012,2500,9.7584039753
13.753635154,1.3862943611,1.5,2.5,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1980,2020,8.4763711969
12.860998613,0.6931471806,1,1,1,3,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1928,2030,10.216032955
12.807652633,1.0986122887,2,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1998,1760,8.881836305
